market_id,prefix
SC_GRE,298
SC_GRE,308
SC_GRE,309
SC_GRE,280
SC_GRE,281
SC_GRE,282
SC_GRE,297
SC_GRE,305
SC_GRE,306
SD_RAP,575
SD_RAP,576
SD_RAP,577
SD_RAP,826
SD_RAP,827
SD_RAP,573
SD_RAP,574
SD_RAP,593
SD_RAP,692
SD_RAP,693
SD_RAP,822
SD_SXF,510
SD_SXF,511
SD_SXF,512
SD_SXF,513
SD_SXF,561
SD_SXF,562
SD_SXF,570
SD_SXF,571
SD_SXF,572
SD_SXF,573
SD_SXF,574
SD_SXF,505
SD_SXF,575
SD_SXF,680
SD_SXF,687
TN_CHA,289
TN_CHA,307
TN_CHA,359
TN_CHA,373
TN_CHA,374
TN_CHA,301
TN_CHA,305
TN_CHA,357
TN_CHA,358
TN_CHA,384
TN_CHA,385
TN_KNO,242
TN_KNO,376
TN_KNO,377
TN_KNO,378
TN_KNO,379
TN_KNO,407
TN_KNO,408
TN_KNO,409
TN_KNO,425
TN_KNO,426
TN_KNO,287
TN_KNO,288
TN_KNO,289
TN_KNO,373
TN_KNO,374
TN_KNO,385
TN_MEM,375
TN_MEM,380
TN_MEM,381
TN_MEM,382
TN_MEM,383
TN_MEM,386
TN_MEM,723
TN_MEM,724
TN_MEM,387
TN_MEM,388
TN_MEM,420
TN_MEM,638
TN_MEM,639
TN_NAS,370
TN_NAS,371
TN_NAS,372
TN_NAS,385
TN_NAS,356
TN_NAS,382
TN_NAS,384
TN_NAS,420
TN_NAS,421
TN_NAS,422
TX_AMA,739
TX_AMA,790
TX_AMA,791
TX_AMA,792
TX_AMA,793
TX_AMA,794
TX_AMA,884
TX_AUS,733
TX_AUS,765
TX_AUS,768
TX_AUS,786
TX_AUS,787
TX_AUS,789
TX_AUS,766
TX_AUS,767
TX_AUS,770
TX_AUS,772
TX_AUS,773
TX_AUS,774
TX_AUS,775
TX_AUS,778
TX_AUS,779
TX_AUS,781
TX_AUS,782
TX_DAL,750
TX_DAL,751
TX_DAL,752
TX_DAL,753
TX_DAL,754
TX_DAL,757
TX_DAL,758
TX_DAL,755
TX_DAL,756
TX_DAL,759
TX_DAL,760
TX_DAL,761
TX_DAL,762
TX_DAL,766
TX_DAL,767
TX_ELP,798
TX_ELP,799
TX_ELP,880
TX_ELP,885
TX_ELP,793
TX_ELP,794
TX_ELP,797
TX_ELP,879
TX_ELP,881
TX_ELP,882
TX_ELP,883
TX_FTW,760
TX_FTW,761
TX_FTW,762
TX_FTW,763
TX_FTW,764
TX_FTW,766
TX_FTW,767
TX_FTW,734
TX_FTW,750
TX_FTW,751
TX_FTW,752
TX_FTW,753
TX_FTW,765
TX_FTW,768
TX_HOU,770
TX_HOU,772
TX_HOU,773
TX_HOU,774
TX_HOU,775
TX_HOU,776
TX_HOU,777
TX_HOU,778
TX_HOU,779
TX_HOU,781
TX_HOU,786
TX_HOU,787
TX_HOU,789
TX_LAR,780
TX_LAR,788
TX_LAR,779
TX_LAR,781
TX_LAR,782
TX_LAR,783
TX_LAR,784
TX_LAR,785
TX_LUB,769
TX_LUB,792
TX_LUB,793
TX_LUB,794
TX_LUB,795
TX_LUB,796
TX_LUB,797
TX_LUB,881
TX_LUB,882
TX_LUB,763
TX_LUB,790
TX_LUB,791
TX_LUB,798
TX_LUB,883
TX_ANT,779
TX_ANT,781
TX_ANT,782
TX_ANT,778
TX_ANT,780
TX_ANT,783
TX_ANT,784
TX_ANT,786
TX_ANT,787
TX_ANT,788
TX_ANT,789
TX_TEX,718
TX_TEX,755
TX_TEX,710
TX_TEX,711
TX_TEX,717
TX_TEX,719
TX_TEX,747
TX_TEX,753
TX_TEX,754
TX_TEX,756
TX_TEX,757
TX_TEX,758
TX_TEX,759
UT_SLC,840
UT_SLC,841
UT_SLC,842
UT_SLC,843
UT_SLC,844
UT_SLC,846
UT_SLC,847
UT_SLC,815
UT_SLC,816
UT_SLC,829
UT_SLC,845
VA_NOR,233
VA_NOR,234
VA_NOR,235
VA_NOR,236
VA_NOR,237
VA_NOR,279
VA_NOR,230
VA_NOR,231
VA_NOR,232
VA_NOR,238
VA_NOR,239
VA_NOR,278
VA_RCH,224
VA_RCH,225
VA_RCH,229
VA_RCH,230
VA_RCH,231
VA_RCH,232
VA_RCH,238
VA_RCH,227
VA_RCH,228
VA_RCH,233
VA_RCH,234
VA_RCH,235
VA_RCH,236
VA_RCH,237
VA_RCH,239
VA_RCH,244
VA_RCH,245
VA_ROA,239
VA_ROA,240
VA_ROA,241
VA_ROA,243
VA_ROA,244
VA_ROA,245
VA_ROA,270
VA_ROA,228
VA_ROA,229
VA_ROA,242
VA_ROA,246
VA_ROA,247
VA_ROA,248
VA_ROA,249
VA_WIN,215
VA_WIN,217
VA_WIN,226
VA_WIN,228
VA_WIN,254
VA_WIN,267
VA_WIN,268
VA_WIN,172
VA_WIN,201
VA_WIN,227
VA_WIN,262
VA_WIN,264
VA_WIN,265
WA_SEA,980
WA_SEA,981
WA_SEA,982
WA_SEA,983
WA_SEA,984
WA_SEA,985
WA_SEA,986
WA_SEA,988
WA_SEA,989
WA_SPO,835
WA_SPO,838
WA_SPO,988
WA_SPO,990
WA_SPO,991
WA_SPO,992
WA_SPO,994
WA_SPO,598
WA_SPO,599
WA_SPO,978
WA_SPO,989
WA_SPO,993
WI_EAU,540
WI_EAU,546
WI_EAU,547
WI_EAU,559
WI_EAU,544
WI_EAU,545
WI_EAU,548
WI_EAU,550
WI_EAU,551
WI_GRE,541
WI_GRE,542
WI_GRE,543
WI_GRE,544
WI_GRE,549
WI_GRE,498
WI_GRE,530
WI_GRE,539
WI_GRE,545
WI_MAD,535
WI_MAD,537
WI_MAD,539
WI_MAD,530
WI_MAD,531
WI_MAD,532
WI_MAD,534
WI_MAD,538
WI_MAD,549
WI_MAD,610
WI_MAD,611
WI_MIL,530
WI_MIL,531
WI_MIL,532
WI_MIL,534
WI_MIL,535
WI_MIL,537
WI_MIL,539
WI_MIL,600
WI_MIL,611
WV_CHA,246
WV_CHA,247
WV_CHA,248
WV_CHA,249
WV_CHA,250
WV_CHA,251
WV_CHA,252
WV_CHA,253
WV_CHA,256
WV_CHA,258
WV_CHA,259
WV_CHA,261
WV_CHA,262
WV_CHA,263
WV_CHA,264
WV_CHA,266
WV_CHA,415
WV_CHA,416
WV_CHA,457
WV_CHA,254
WV_CHA,255
WV_CHA,257
WV_CHA,411
WV_CHA,412
WV_CHA,413
WV_CHA,414
WV_CHA,456
WV_HUN,255
WV_HUN,257
WV_HUN,411
WV_HUN,412
WV_HUN,456
WV_HUN,246
WV_HUN,247
WV_HUN,248
WV_HUN,249
WV_HUN,250
WV_HUN,251
WV_HUN,252
WV_HUN,253
WV_HUN,256
WV_HUN,258
WV_HUN,259
WV_HUN,414
WV_HUN,416
WV_HUN,457
WY_GRE,823
WY_GRE,825
WY_GRE,829
WY_GRE,831
WY_GRE,816
WY_GRE,820
WY_GRE,840
WY_GRE,841
WY_GRE,842
WY_GRE,843
WY_GRE,844
NF_STJ,A0
NF_STJ,A1
NF_STJ,A2
NF_STJ,A5
NF_STJ,A8
NF_STJ,B0
NF_STJ,B1
NF_STJ,B2
NF_STJ,C0
NF_STJ,C1
NS_HAL,B0
NS_HAL,B1
NS_HAL,B2
NS_HAL,B3
NS_HAL,B4
NS_HAL,B5
NS_HAL,B6
NS_HAL,B9
NS_HAL,C0
NS_HAL,C1
NS_HAL,E1
NS_HAL,E4
NB_MON,E0
NB_MON,E1
NB_MON,E2
NB_MON,E3
NB_MON,E4
NB_MON,E5
NB_MON,E6
NB_MON,E7
NB_MON,E8
NB_MON,E9
NB_MON,C0
NB_MON,C1
NB_MON,B0
NB_MON,B1
NB_MON,B2
NB_MON,B3
NB_MON,B4
PQ_QUE,G0
PQ_QUE,G1
PQ_QUE,G2
PQ_QUE,G3
PQ_QUE,G4
PQ_QUE,G5
PQ_QUE,G6
PQ_QUE,G7
PQ_QUE,G8
PQ_QUE,G9
PQ_QUE,J0
PQ_QUE,J1
PQ_QUE,J2
PQ_MON,H0
PQ_MON,H1
PQ_MON,H2
PQ_MON,H3
PQ_MON,H4
PQ_MON,H5
PQ_MON,H7
PQ_MON,H8
PQ_MON,H9
PQ_MON,J0
PQ_MON,J1
PQ_MON,J2
PQ_MON,J3
PQ_MON,J4
PQ_MON,J5
PQ_MON,J6
PQ_MON,J7
PQ_MON,J8
PQ_MON,J9
PQ_MON,G0
PQ_MON,G6
PQ_MON,G9
ON_OTT,K0
ON_OTT,K1
ON_OTT,K2
ON_OTT,K4
ON_OTT,K6
ON_OTT,K7
ON_OTT,K8
ON_OTT,K9
ON_OTT,J7
ON_OTT,J8
ON_OTT,L1
ON_TOR,L0
ON_TOR,L1
ON_TOR,L2
ON_TOR,L3
ON_TOR,L4
ON_TOR,L5
ON_TOR,L6
ON_TOR,L7
ON_TOR,L8
ON_TOR,L9
ON_TOR,M0
ON_TOR,M1
ON_TOR,M2
ON_TOR,M3
ON_TOR,M4
ON_TOR,M5
ON_TOR,M6
ON_TOR,M7
ON_TOR,M8
ON_TOR,M9
ON_TOR,K0
ON_TOR,K8
ON_TOR,K9
ON_TOR,N0
ON_TOR,N1
ON_TOR,N2
ON_TOR,N3
ON_TOR,N4
ON_TOR,N5
ON_TOR,N6
ON_LON,N0
ON_LON,N1
ON_LON,N2
ON_LON,N3
ON_LON,N4
ON_LON,N5
ON_LON,N6
ON_LON,N7
ON_LON,N8
ON_LON,N9
ON_LON,L0
ON_LON,L2
ON_LON,L3
ON_LON,L7
ON_LON,L8
ON_LON,L9
ON_SUD,P0
ON_SUD,P1
ON_SUD,P2
ON_SUD,P3
ON_SUD,P4
ON_SUD,P5
ON_SUD,P6
ON_SUD,P7
ON_SUD,P8
ON_SUD,P9
ON_SUD,J0
ON_SUD,J9
ON_SUD,K0
MB_WIN,R0
MB_WIN,R1
MB_WIN,R2
MB_WIN,R3
MB_WIN,R4
MB_WIN,R5
MB_WIN,R6
MB_WIN,R7
MB_WIN,R8
MB_WIN,R9
MB_WIN,P8
MB_WIN,P9
MB_WIN,S3
MB_WIN,S4
SK_REG,S0
SK_REG,S2
SK_REG,S3
SK_REG,S4
SK_REG,S6
SK_REG,S7
SK_REG,S9
SK_REG,R7
SK_REG,T1
SK_REG,T2
SK_REG,T3
SK_REG,T4
SK_REG,T5
SK_REG,T6
SK_REG,T7
SK_REG,T8
SK_REG,T9
AB_CAL,T0
AB_CAL,T1
AB_CAL,T2
AB_CAL,T3
AB_CAL,T4
AB_CAL,T5
AB_CAL,T6
AB_CAL,T7
AB_CAL,T8
AB_CAL,T9
AB_CAL,S2
AB_CAL,S3
AB_CAL,S4
AB_CAL,S6
AB_CAL,S7
AB_CAL,S9
BC_VAN,V0
BC_VAN,V1
BC_VAN,V2
BC_VAN,V3
BC_VAN,V4
BC_VAN,V5
BC_VAN,V6
BC_VAN,V7
BC_VAN,V8
BC_VAN,V9
BC_PRI,V0
BC_PRI,V1
BC_PRI,V2
BC_PRI,V3
BC_PRI,V4
BC_PRI,V5
BC_PRI,V6
BC_PRI,V7
BC_PRI,V8
BC_PRI,V9
